Box_ID,BoxNumber,BoxedDate,JobNumber,Amazon_PO,ASIN,total_units,Session_ID,Weight
18744A29001,1,7/28/17,,1T4M9SBK,B000P1S0NI,12,1E18744-A29,4.80
18744A29002,2,7/28/17,,1T4M9SBK,B000P1S0NI,12,1E18744-A29,4.80
18744A29002,2,7/28/17,,1T4M9SBK,B00099XJXC,20,1E18744-A29,6.60
18744A29003,3,7/28/17,,1T4M9SBK,B000P1S0NI,12,1E18744-A29,4.80
18744A29004,4,7/28/17,,1T4M9SBK,B000P1S0NI,12,1E18744-A29,4.80
18744A29005,5,7/28/17,,1T4M9SBK,B000P1S0NI,12,1E18744-A29,4.80
18744A29006,6,7/28/17,,1T4M9SBK,B000P1S0NI,12,1E18744-A29,4.80
18744A29007,7,7/28/17,,1T4M9SBK,B000P1S0NI,12,1E18744-A29,4.80
18744A29008,8,7/28/17,,1T4M9SBK,B000P1S0NI,12,1E18744-A29,4.80
18744A29009,9,7/28/17,,1T4M9SBK,B000P1S0NI,12,1E18744-A29,4.80
18744A29010,10,7/28/17,,1T4M9SBK,B000P1S0NI,12,1E18744-A29,4.80
18744A29011,11,7/28/17,,1T4M9SBK,B000P1S0NI,12,1E18744-A29,4.80
18744A29011,11,7/28/17,,1T4M9SBK,B000GCHKKK,12,1E18744-A29,2.64
18744A29011,11,7/28/17,,1T4M9SBK,B0046X70J6,107,1E18744-A29,5.35
18744A29012,12,7/28/17,,1T4M9SBK,B000P1S0NI,12,1E18744-A29,4.80
18744A29013,13,7/28/17,,1T4M9SBK,B000P1S0NI,12,1E18744-A29,4.80
18744A29014,14,7/28/17,,1T4M9SBK,B000P1S0NI,12,1E18744-A29,4.80
18744A29015,15,7/28/17,,1T4M9SBK,B000P1S0NI,12,1E18744-A29,4.80
18744A29015,15,7/28/17,,1T4M9SBK,B00GCZ9X5K,3,1E18744-A29,0.00
18744A29016,16,7/28/17,,1T4M9SBK,B000P1S0NI,12,1E18744-A29,4.80
18744A29017,17,7/28/17,,1T4M9SBK,B000092YOX,9,1E18744-A29,3.15
18744A29017,17,7/28/17,,1T4M9SBK,B0006GBENK,12,1E18744-A29,3.60
18732A29001,1,7/28/17,,1MHKL13I,B000092YOX,3,1E18732-A29,1.05
18732A29001,1,7/28/17,,1MHKL13I,B000GG0FP8,9,1E18732-A29,0.72
18732A29001,1,7/28/17,,1MHKL13I,B003H3OQTS,108,1E18732-A29,10.80
18805A29001,1,7/28/17,,4S5LSBAC,B019HZR2N6,4,1E18805-A29,40.00
18797A29001,1,7/28/17,,4L2CINBX,B019HZR2N6,4,1E18797-A29,40.00
18751A29001,1,7/28/17,,1Y7OH95A,B00411H8WC,24,1E18751-A29,6.48
18744A29018,18,7/28/17,,1T4M9SBK,B000P1S0NI,12,1E18744-A29,4.80
18744A29018,18,7/28/17,,1T4M9SBK,B004WP0S74,12,1E18744-A29,0.00
18824A29001,1,7/28/17,,7A6ROG1M,B00GRPGLUU,12,1E18824-A29,0.00
18824A29001,1,7/28/17,,7A6ROG1M,B00029F4TQ,12,1E18824-A29,1.92
18824A29001,1,7/28/17,,7A6ROG1M,B00014DRA0,12,1E18824-A29,0.96
18824A29001,1,7/28/17,,7A6ROG1M,B00B7UZF6G,24,1E18824-A29,1.20
18824A29001,1,7/28/17,,7A6ROG1M,B0015C5OXU,12,1E18824-A29,0.00
18824A29001,1,7/28/17,,7A6ROG1M,B001EBSRDG,12,1E18824-A29,0.00
18824A29001,1,7/28/17,,7A6ROG1M,B00O9A1Q5K,8,1E18824-A29,1.28
18800A29001,1,7/28/17,,4L2CINBX,B00016X3KC,12,1E18800-A29,0.00
18800A29001,1,7/28/17,,4L2CINBX,B00394LNMI,42,1E18800-A29,16.80
18800A29001,1,7/28/17,,4L2CINBX,B00XAJI1AE,24,1E18800-A29,1.92
18800A29001,1,7/28/17,,4L2CINBX,B000VH6MEK,24,1E18800-A29,0.00
18751A29002,2,7/28/17,,1Y7OH95A,B005X9IUB4,18,1E18751-A29,15.30
18751A29003,3,7/28/17,,1Y7OH95A,B005X9IUB4,10,1E18751-A29,8.50
18751A29003,3,7/28/17,,1Y7OH95A,B000GG0FP8,52,1E18751-A29,4.16
18778A29001,1,7/28/17,,3CG6GBHR,B005X9IUB4,12,1E18778-A29,10.20
18778A29001,1,7/28/17,,3CG6GBHR,B00IGGZA00,12,1E18778-A29,11.16
18798A29001,1,7/28/17,,4L2CINBX,B005X9IUB4,18,1E18798-A29,15.30
18798A29002,2,7/28/17,,4L2CINBX,B005X9IUB4,18,1E18798-A29,15.30
18798A29003,3,7/28/17,,4L2CINBX,B005X9IUB4,8,1E18798-A29,6.80
18798A29003,3,7/28/17,,4L2CINBX,B01J1KD470,12,1E18798-A29,4.20
18798A29003,3,7/28/17,,4L2CINBX,B000GCIAQS,12,1E18798-A29,1.80
18798A29003,3,7/28/17,,4L2CINBX,B000MT1SLY,12,1E18798-A29,2.40
18806A29001,1,7/28/17,,4S5LSBAC,B005X9IUB4,6,1E18806-A29,5.10
18806A29001,1,7/28/17,,4S5LSBAC,B000GCIAQS,12,1E18806-A29,1.80
18806A29001,1,7/28/17,,4S5LSBAC,B00FW2BR0S,12,1E18806-A29,4.20
18806A29001,1,7/28/17,,4S5LSBAC,B015QMLYY2,36,1E18806-A29,7.20
18781A29001,1,7/28/17,,3CG6GBHR,B00ZXVXVFC,1,1E18781-A29,0.00
18781A29001,1,7/28/17,,3CG6GBHR,B004IMJO8U,1,1E18781-A29,0.02
18781A29001,1,7/28/17,,3CG6GBHR,B0000CESNS,1,1E18781-A29,0.00
18781A29001,1,7/28/17,,3CG6GBHR,B00XIMO4JU,2,1E18781-A29,0.00
18781A29001,1,7/28/17,,3CG6GBHR,B0029W7RYY,12,1E18781-A29,0.00
18781A29001,1,7/28/17,,3CG6GBHR,B0009YHRR6,1,1E18781-A29,0.00
18781A29001,1,7/28/17,,3CG6GBHR,B0019I3KT0,24,1E18781-A29,3.12
18808A29001,1,7/28/17,,4S5LSBAC,B00FGKWRIC,1,1E18808-A29,1.05
18808A29001,1,7/28/17,,4S5LSBAC,B009MRGV4G,12,1E18808-A29,6.60
18808A29001,1,7/28/17,,4S5LSBAC,B000KNLRA4,12,1E18808-A29,1.80
18808A29001,1,7/28/17,,4S5LSBAC,B004IMJO8U,1,1E18808-A29,0.02
18808A29001,1,7/28/17,,4S5LSBAC,B000BYU1AO,12,1E18808-A29,0.60
18808A29001,1,7/28/17,,4S5LSBAC,B010PD5XQM,20,1E18808-A29,6.00
18808A29001,1,7/28/17,,4S5LSBAC,B014SMI8GI,1,1E18808-A29,0.02
18808A29001,1,7/28/17,,4S5LSBAC,B003VVXUU2,16,1E18808-A29,4.00
18732A29002,2,7/28/17,,1MHKL13I,B001THDDFC,60,1E18732-A29,12.00
18747A29001,1,7/28/17,,1T4M9SBK,B014SN3NVC,10,1E18747-A29,7.00
18747A29002,2,7/28/17,,1T4M9SBK,B014SN3NVC,2,1E18747-A29,1.40
18747A29002,2,7/28/17,,1T4M9SBK,B014SMIESU,3,1E18747-A29,2.10
18747A29002,2,7/28/17,,1T4M9SBK,B0007XNOAS,12,1E18747-A29,11.52
18751A29004,4,7/28/17,,1Y7OH95A,B001THDDFC,72,1E18751-A29,14.40
18751A29005,5,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29006,6,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29007,7,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29008,8,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29009,9,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29010,10,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29011,11,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29011,11,7/28/17,,1Y7OH95A,B001BJ6OCM,20,1E18751-A29,0.40
18751A29011,11,7/28/17,,1Y7OH95A,B01INL7XXO,12,1E18751-A29,4.44
18751A29012,12,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29013,13,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29014,14,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29014,14,7/28/17,,1Y7OH95A,B00126LXNO,19,1E18751-A29,6.27
18751A29014,14,7/28/17,,1Y7OH95A,B00S4RT9WG,12,1E18751-A29,0.00
18751A29014,14,7/28/17,,1Y7OH95A,B00H3T4PQ6,12,1E18751-A29,6.00
18751A29015,15,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29016,16,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29017,17,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29017,17,7/28/17,,1Y7OH95A,B00K7RQ1KE,12,1E18751-A29,0.00
18751A29017,17,7/28/17,,1Y7OH95A,B001BKU6DO,24,1E18751-A29,3.60
18751A29018,18,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29018,18,7/28/17,,1Y7OH95A,B000GCL2WC,2,1E18751-A29,0.56
18751A29018,18,7/28/17,,1Y7OH95A,B003YFPB5W,72,1E18751-A29,3.60
18751A29018,18,7/28/17,,1Y7OH95A,B00126LXNO,29,1E18751-A29,9.57
18751A29019,19,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29019,19,7/28/17,,1Y7OH95A,B0089S02TO,20,1E18751-A29,0.00
18751A29019,19,7/28/17,,1Y7OH95A,B015OAOFZQ,1,1E18751-A29,0.75
18751A29019,19,7/28/17,,1Y7OH95A,B005P0GD5G,36,1E18751-A29,1.80
18751A29020,20,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29020,20,7/28/17,,1Y7OH95A,B003H3OQTS,168,1E18751-A29,16.80
18751A29020,20,7/28/17,,1Y7OH95A,B00IGGZA00,12,1E18751-A29,11.16
18751A29021,21,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29022,22,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29023,23,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29024,24,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29025,25,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29026,26,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29027,27,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29028,28,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29029,29,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29030,30,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29031,31,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29032,32,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29033,33,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29034,34,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29035,35,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29036,36,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29037,37,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18751A29038,38,7/28/17,,1Y7OH95A,B00843E5NS,24,1E18751-A29,1.20
18798A29004,4,7/28/17,,4L2CINBX,B00843E5NS,24,1E18798-A29,1.20
18798A29005,5,7/28/17,,4L2CINBX,B00843E5NS,24,1E18798-A29,1.20
18798A29005,5,7/28/17,,4L2CINBX,B00HTIUFEW,36,1E18798-A29,5.04
18798A29005,5,7/28/17,,4L2CINBX,B000NJZKNA,18,1E18798-A29,2.70
18798A29006,6,7/28/17,,4L2CINBX,B00843E5NS,24,1E18798-A29,1.20
18798A29007,7,7/28/17,,4L2CINBX,B00843E5NS,24,1E18798-A29,1.20
18798A29008,8,7/28/17,,4L2CINBX,B00843E5NS,24,1E18798-A29,1.20
18751A29039,39,7/28/17,,1Y7OH95A,B00843E5NS,22,1E18751-A29,1.10
18732A29003,3,7/28/17,,1MHKL13I,B0005YX9PE,12,1E18732-A29,0.00
18732A29004,4,7/28/17,,1MHKL13I,B000GG1S5O,12,1E18732-A29,0.00
18751A29040,40,7/28/17,,1Y7OH95A,B0005YX9PE,12,1E18751-A29,0.00
18751A29041,41,7/28/17,,1Y7OH95A,B000GG1S5O,12,1E18751-A29,0.00
18778A29002,2,7/28/17,,3CG6GBHR,B0005YX9PE,12,1E18778-A29,0.00
18798A29009,9,7/28/17,,4L2CINBX,B0005YX9PE,12,1E18798-A29,0.00
18798A29010,10,7/28/17,,4L2CINBX,B000GG1S5O,12,1E18798-A29,0.00
18806A29002,2,7/28/17,,4S5LSBAC,B0005YX9PE,12,1E18806-A29,0.00
18751A29042,42,7/28/17,,1Y7OH95A,B001V9MP52,48,1E18751-A29,26.40
18751A29042,42,7/28/17,,1Y7OH95A,B01J1KD470,24,1E18751-A29,8.40
18800A29002,2,7/28/17,,4L2CINBX,B00394LNMI,18,1E18800-A29,7.20
18800A29002,2,7/28/17,,4L2CINBX,B00AJZOIZY,6,1E18800-A29,0.00
18800A29002,2,7/28/17,,4L2CINBX,B00099Z2OQ,12,1E18800-A29,8.04
18800A29002,2,7/28/17,,4L2CINBX,B00261TAUW,12,1E18800-A29,0.00
18744A29019,19,7/28/17,,1T4M9SBK,B01IF56PIC,12,1E18744-A29,14.28
18798A29011,11,7/28/17,,4L2CINBX,B001V9MP52,24,1E18798-A29,13.20
18798A29011,11,7/28/17,,4L2CINBX,B000GG0FP8,26,1E18798-A29,2.08
18798A29011,11,7/28/17,,4L2CINBX,B01J1KD470,12,1E18798-A29,4.20
18798A29011,11,7/28/17,,4L2CINBX,B00IGGZA00,18,1E18798-A29,16.74
18778A29003,3,7/28/17,,3CG6GBHR,B00DF70ER4,4,1E18778-A29,5.60
18800A29003,3,7/28/17,,4L2CINBX,B00394LNMI,12,1E18800-A29,4.80
18800A29003,3,7/28/17,,4L2CINBX,B00099Z2OQ,11,1E18800-A29,7.37
18800A29003,3,7/28/17,,4L2CINBX,B001GJCZPC,24,1E18800-A29,3.60
18800A29003,3,7/28/17,,4L2CINBX,B00BS8YNG0,12,1E18800-A29,0.00
18800A29003,3,7/28/17,,4L2CINBX,B00029F4TQ,12,1E18800-A29,1.92
18800A29003,3,7/28/17,,4L2CINBX,B00016AHRY,12,1E18800-A29,0.00
18800A29003,3,7/28/17,,4L2CINBX,B00GRPGLUU,12,1E18800-A29,0.00
18800A29003,3,7/28/17,,4L2CINBX,B002FJW4F8,3,1E18800-A29,0.00
18798A29012,12,7/28/17,,4L2CINBX,B01ANSKV3O,3,1E18798-A29,25.56
18798A29013,13,7/28/17,,4L2CINBX,B01ANSKV3O,4,1E18798-A29,34.08
18806A29003,3,7/28/17,,4S5LSBAC,B000GG0FP8,24,1E18806-A29,1.92
18806A29003,3,7/28/17,,4S5LSBAC,B003H3OQTS,156,1E18806-A29,15.60
18751A29043,43,7/28/17,,1Y7OH95A,B001THDDFC,72,1E18751-A29,14.40
18798A29014,14,7/28/17,,4L2CINBX,B001282G7E,18,1E18798-A29,14.40
18798A29014,14,7/28/17,,4L2CINBX,B00843E5NS,2,1E18798-A29,0.10
18806A29004,4,7/28/17,,4S5LSBAC,B00RENOWXM,36,1E18806-A29,0.00
18747A29003,3,7/28/17,,1T4M9SBK,B003OHCZ04,10,1E18747-A29,13.50
18747A29004,4,7/28/17,,1T4M9SBK,B003OHCZ04,10,1E18747-A29,13.50
18747A29005,5,7/28/17,,1T4M9SBK,B003OHCZ04,10,1E18747-A29,13.50
18806A29005,5,7/28/17,,4S5LSBAC,B00RENOWXM,36,1E18806-A29,0.00
18732A29005,5,7/28/17,,1MHKL13I,B00BH4AJ36,6,1E18732-A29,1.80
18751A29044,44,7/28/17,,1Y7OH95A,B00BH4AJ36,18,1E18751-A29,5.40
18751A29045,45,7/28/17,,1Y7OH95A,B003H3OQTS,216,1E18751-A29,21.60
18800A29004,4,7/28/17,,4L2CINBX,B00A2EX5S8,12,1E18800-A29,0.00
18800A29004,4,7/28/17,,4L2CINBX,B0002JG7SS,12,1E18800-A29,0.00
18800A29004,4,7/28/17,,4L2CINBX,B0001TMDF0,12,1E18800-A29,8.64
18798A29015,15,7/28/17,,4L2CINBX,B00EKONU1I,3,1E18798-A29,0.00
18798A29015,15,7/28/17,,4L2CINBX,B00XJKL33G,12,1E18798-A29,0.00
18798A29015,15,7/28/17,,4L2CINBX,B00822AM9M,3,1E18798-A29,1.80
18751A29046,46,7/28/17,,1Y7OH95A,B00IKGBU3M,4,1E18751-A29,0.00
18751A29047,47,7/28/17,,1Y7OH95A,B00IKGBU3M,3,1E18751-A29,0.00
18751A29047,47,7/28/17,,1Y7OH95A,B00RENOWXM,24,1E18751-A29,0.00
18747A29006,6,7/28/17,,1T4M9SBK,B0007XNOAS,25,1E18747-A29,24.00
18751A29048,48,7/28/17,,1Y7OH95A,B00411H8WC,24,1E18751-A29,6.48
18747A29007,7,7/28/17,,1T4M9SBK,B0007XNOAS,25,1E18747-A29,24.00
18747A29008,8,7/28/17,,1T4M9SBK,B0007XNOAS,25,1E18747-A29,24.00
18747A29009,9,7/28/17,,1T4M9SBK,B0007XNOAS,25,1E18747-A29,24.00
18747A29010,10,7/28/17,,1T4M9SBK,B0007XNOAS,25,1E18747-A29,24.00
18800A29005,5,7/28/17,,4L2CINBX,B00AJZOIZY,6,1E18800-A29,0.00
18800A29005,5,7/28/17,,4L2CINBX,B008O7D4KY,12,1E18800-A29,16.20
18806A29006,6,7/28/17,,4S5LSBAC,B00411H8WC,24,1E18806-A29,6.48
18798A29016,16,7/28/17,,4L2CINBX,B00411H8WC,24,1E18798-A29,6.48
18798A29017,17,7/28/17,,4L2CINBX,B00411H8WC,24,1E18798-A29,6.48
18798A29018,18,7/28/17,,4L2CINBX,B00ANL4WKK,144,1E18798-A29,28.80
18806A29007,7,7/28/17,,4S5LSBAC,B00ANL4WKK,36,1E18806-A29,7.20
18798A29019,19,7/28/17,,4L2CINBX,B003H3OQTS,108,1E18798-A29,10.80
18806A29008,8,7/28/17,,4S5LSBAC,B00FW2BR0S,48,1E18806-A29,16.80
18800A29006,6,7/28/17,,4L2CINBX,B0001TMDF0,48,1E18800-A29,34.56
18732A29006,6,7/28/17,,1MHKL13I,B00K7RQ1KE,24,1E18732-A29,0.00
18732A29006,6,7/28/17,,1MHKL13I,B00XJKL33G,12,1E18732-A29,0.00
18732A29006,6,7/28/17,,1MHKL13I,B009LRVC0K,10,1E18732-A29,9.00
18806A29009,9,7/28/17,,4S5LSBAC,B00XJKL33G,12,1E18806-A29,0.00
18806A29009,9,7/28/17,,4S5LSBAC,B00IGGZA00,12,1E18806-A29,11.16
18806A29010,10,7/28/17,,4S5LSBAC,B00RENOWXM,24,1E18806-A29,0.00
18806A29011,11,7/28/17,,4S5LSBAC,B009LRVC0K,20,1E18806-A29,18.00
18751A29049,49,7/28/17,,1Y7OH95A,B00RENOWXM,12,1E18751-A29,0.00
18781A29002,2,7/28/17,,3CG6GBHR,B000JILUYI,24,1E18781-A29,12.00
18732A29007,7,7/28/17,,1MHKL13I,B009LRVC0K,18,1E18732-A29,16.20
18732A29008,8,7/28/17,,1MHKL13I,B009LRVC0K,18,1E18732-A29,16.20
18732A29009,9,7/28/17,,1MHKL13I,B009LRVC0K,18,1E18732-A29,16.20
18732A29010,10,7/28/17,,1MHKL13I,B009LRVC0K,18,1E18732-A29,16.20
18732A29011,11,7/28/17,,1MHKL13I,B009LRVC0K,18,1E18732-A29,16.20
18732A29012,12,7/28/17,,1MHKL13I,B009LRVC0K,18,1E18732-A29,16.20
18732A29013,13,7/28/17,,1MHKL13I,B009LRVC0K,18,1E18732-A29,16.20
18751A29050,50,7/28/17,,1Y7OH95A,B000GGFZLC,48,1E18751-A29,3.36
18798A29020,20,7/28/17,,4L2CINBX,B000GGFZLC,24,1E18798-A29,1.68
18798A29020,20,7/28/17,,4L2CINBX,B00KCEKKPO,35,1E18798-A29,11.90
18744A29020,20,7/28/17,,1T4M9SBK,B00DTI7CIS,24,1E18744-A29,26.40
18744A29021,21,7/28/17,,1T4M9SBK,B00DTI7CIS,24,1E18744-A29,26.40
18744A29022,22,7/28/17,,1T4M9SBK,B00DTI7CIS,24,1E18744-A29,26.40
18800A29007,7,7/28/17,,4L2CINBX,B005P0X2Q4,55,1E18800-A29,0.00
18800A29007,7,7/28/17,,4L2CINBX,B00J4KW370,12,1E18800-A29,0.48
18800A29007,7,7/28/17,,4L2CINBX,B002FJW4F8,9,1E18800-A29,0.00
18751A29051,51,7/28/17,,1Y7OH95A,B00443AN92,8,1E18751-A29,6.40
18751A29052,52,7/28/17,,1Y7OH95A,B00443AN92,8,1E18751-A29,6.40
18751A29053,53,7/28/17,,1Y7OH95A,B00443AN92,8,1E18751-A29,6.40
18751A29054,54,7/28/17,,1Y7OH95A,B00443AN92,8,1E18751-A29,6.40
18751A29055,55,7/28/17,,1Y7OH95A,B00443AN92,8,1E18751-A29,6.40
18751A29056,56,7/28/17,,1Y7OH95A,B00443AN92,8,1E18751-A29,6.40
18751A29057,57,7/28/17,,1Y7OH95A,B00443AN92,8,1E18751-A29,6.40
18751A29058,58,7/28/17,,1Y7OH95A,B00443AN92,8,1E18751-A29,6.40
18798A29021,21,7/28/17,,4L2CINBX,B000GCURBO,24,1E18798-A29,20.40
18798A29022,22,7/28/17,,4L2CINBX,B000GCURBO,24,1E18798-A29,20.40
18798A29023,23,7/28/17,,4L2CINBX,B000GCURBO,24,1E18798-A29,20.40
18798A29024,24,7/28/17,,4L2CINBX,B000GCURBO,24,1E18798-A29,20.40
18798A29025,25,7/28/17,,4L2CINBX,B000GCURBO,24,1E18798-A29,20.40
18798A29026,26,7/28/17,,4L2CINBX,B000GCURBO,24,1E18798-A29,20.40
18798A29027,27,7/28/17,,4L2CINBX,B000GCURBO,24,1E18798-A29,20.40
18798A29028,28,7/28/17,,4L2CINBX,B000GCURBO,24,1E18798-A29,20.40
18798A29029,29,7/28/17,,4L2CINBX,B000GCURBO,24,1E18798-A29,20.40
18798A29030,30,7/28/17,,4L2CINBX,B000GCURBO,24,1E18798-A29,20.40
18751A29059,59,7/28/17,,1Y7OH95A,B018GXS7WK,60,1E18751-A29,6.00
18732A29014,14,7/28/17,,1MHKL13I,B00822AM9M,12,1E18732-A29,7.20
18800A29008,8,7/28/17,,4L2CINBX,B000ZFCDFA,12,1E18800-A29,0.00
18778A29004,4,7/28/17,,3CG6GBHR,B018GXS7WK,10,1E18778-A29,1.00
18732A29015,15,7/28/17,,1MHKL13I,B00ANL4WKK,6,1E18732-A29,1.20
18732A29015,15,7/28/17,,1MHKL13I,B005P0GD5G,24,1E18732-A29,1.20
18798A29031,31,7/28/17,,4L2CINBX,B00289H2FC,12,1E18798-A29,0.00
18744A29023,23,7/28/17,,1T4M9SBK,B00FBP3BIM,6,1E18744-A29,16.50
18744A29024,24,7/28/17,,1T4M9SBK,B00FBP3BIM,6,1E18744-A29,16.50
18744A29025,25,7/28/17,,1T4M9SBK,B00FBP3BIM,6,1E18744-A29,16.50
18744A29026,26,7/28/17,,1T4M9SBK,B00FBP3BIM,6,1E18744-A29,16.50
18744A29027,27,7/28/17,,1T4M9SBK,B00FBP3BIM,6,1E18744-A29,16.50
18744A29028,28,7/28/17,,1T4M9SBK,B00FBP3BIM,6,1E18744-A29,16.50
