Box_ID,BoxNumber,BoxedDate,JobNumber,Amazon_PO,ASIN,total_units,Session_ID,Weight
18744A29029,29,7/28/17,,1T4M9SBK,B00FBP3BIM,6,1E18744-A29,16.50
18744A29030,30,7/28/17,,1T4M9SBK,B00FBP3BIM,6,1E18744-A29,16.50
18744A29031,31,7/28/17,,1T4M9SBK,B00FBP3BIM,6,1E18744-A29,16.50
18744A29032,32,7/28/17,,1T4M9SBK,B00FBP3BIM,6,1E18744-A29,16.50
18744A29033,33,7/28/17,,1T4M9SBK,B00FBP3BIM,6,1E18744-A29,16.50
18744A29034,34,7/28/17,,1T4M9SBK,B00FBP3BIM,6,1E18744-A29,16.50
18744A29035,35,7/28/17,,1T4M9SBK,B00FBP3BIM,6,1E18744-A29,16.50
18744A29036,36,7/28/17,,1T4M9SBK,B00FBP3BIM,6,1E18744-A29,16.50
18744A29037,37,7/28/17,,1T4M9SBK,B00FBP3BIM,6,1E18744-A29,16.50
18798A29032,32,7/28/17,,4L2CINBX,B000GCHWLC,24,1E18798-A29,12.00
18798A29033,33,7/28/17,,4L2CINBX,B000GCHWLC,24,1E18798-A29,12.00
18798A29034,34,7/28/17,,4L2CINBX,B000GCHWLC,24,1E18798-A29,12.00
18798A29035,35,7/28/17,,4L2CINBX,B0089S02TO,13,1E18798-A29,0.00
18798A29035,35,7/28/17,,4L2CINBX,B01AUJ16SA,1,1E18798-A29,3.60
18798A29035,35,7/28/17,,4L2CINBX,B00B6QWZPU,40,1E18798-A29,0.00
18751A29060,60,7/28/17,,1Y7OH95A,B000GCHWLC,24,1E18751-A29,12.00
18806A29012,12,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29013,13,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29014,14,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29015,15,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29016,16,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29017,17,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29018,18,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29019,19,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29020,20,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29021,21,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29022,22,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29023,23,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29024,24,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29025,25,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29026,26,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29027,27,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29028,28,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29029,29,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29030,30,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29031,31,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29032,32,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29033,33,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29034,34,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29035,35,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29036,36,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29037,37,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29038,38,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18806A29039,39,7/28/17,,4S5LSBAC,B01J1221VS,12,1E18806-A29,4.32
18732A29016,16,7/28/17,,1MHKL13I,B01J1221VS,12,1E18732-A29,4.32
18732A29017,17,7/28/17,,1MHKL13I,B01J1221VS,12,1E18732-A29,4.32
18732A29018,18,7/28/17,,1MHKL13I,B01J1221VS,12,1E18732-A29,4.32
18732A29019,19,7/28/17,,1MHKL13I,B01J1221VS,12,1E18732-A29,4.32
18732A29020,20,7/28/17,,1MHKL13I,B01J1221VS,12,1E18732-A29,4.32
18732A29021,21,7/28/17,,1MHKL13I,B01J1221VS,12,1E18732-A29,4.32
18732A29022,22,7/28/17,,1MHKL13I,B01J1221VS,12,1E18732-A29,4.32
18732A29023,23,7/28/17,,1MHKL13I,B01J1221VS,12,1E18732-A29,4.32
18732A29024,24,7/28/17,,1MHKL13I,B01J1221VS,12,1E18732-A29,4.32
18732A29025,25,7/28/17,,1MHKL13I,B01J1221VS,12,1E18732-A29,4.32
18732A29026,26,7/28/17,,1MHKL13I,B01J1221VS,12,1E18732-A29,4.32
18732A29027,27,7/28/17,,1MHKL13I,B01J1221VS,12,1E18732-A29,4.32
18797A29002,2,7/28/17,,4L2CINBX,B00234IMJW,24,1E18797-A29,19.20
18797A29003,3,7/28/17,,4L2CINBX,B00234IMJW,24,1E18797-A29,19.20
18797A29004,4,7/28/17,,4L2CINBX,B00234IMJW,24,1E18797-A29,19.20
18751A29061,61,7/28/17,,1Y7OH95A,B01J1221VS,12,1E18751-A29,4.32
18751A29062,62,7/28/17,,1Y7OH95A,B01J1221VS,12,1E18751-A29,4.32
18751A29063,63,7/28/17,,1Y7OH95A,B01J1221VS,12,1E18751-A29,4.32
18751A29064,64,7/28/17,,1Y7OH95A,B01J1221VS,12,1E18751-A29,4.32
18751A29065,65,7/28/17,,1Y7OH95A,B01J1221VS,12,1E18751-A29,4.32
18751A29066,66,7/28/17,,1Y7OH95A,B01J1221VS,12,1E18751-A29,4.32
18751A29067,67,7/28/17,,1Y7OH95A,B01J1221VS,12,1E18751-A29,4.32
18751A29068,68,7/28/17,,1Y7OH95A,B01J1221VS,12,1E18751-A29,4.32
18751A29069,69,7/28/17,,1Y7OH95A,B01J1221VS,12,1E18751-A29,4.32
18751A29070,70,7/28/17,,1Y7OH95A,B01J1221VS,12,1E18751-A29,4.32
18806A29040,40,7/28/17,,4S5LSBAC,B0089S02TO,3,1E18806-A29,0.00
18806A29040,40,7/28/17,,4S5LSBAC,B001BKU6DO,36,1E18806-A29,5.40
18806A29040,40,7/28/17,,4S5LSBAC,B00FPTF5ZG,6,1E18806-A29,0.30
18798A29036,36,7/28/17,,4L2CINBX,B015OAOFZQ,22,1E18798-A29,16.50
18806A29041,41,7/28/17,,4S5LSBAC,B015OAOFZQ,21,1E18806-A29,15.75
18744A29038,38,7/28/17,,1T4M9SBK,B015OC9L7Q,22,1E18744-A29,16.50
18744A29039,39,7/28/17,,1T4M9SBK,B015OC9L7Q,22,1E18744-A29,16.50
18798A29037,37,7/28/17,,4L2CINBX,B001BKU6DO,48,1E18798-A29,7.20
18744A29040,40,7/28/17,,1T4M9SBK,B00CRNW06A,48,1E18744-A29,34.56
18732A29028,28,7/28/17,,1MHKL13I,B0013T825C,24,1E18732-A29,1.20
18732A29028,28,7/28/17,,1MHKL13I,B00O08UXMS,12,1E18732-A29,0.24
18732A29028,28,7/28/17,,1MHKL13I,B000UUGZJU,24,1E18732-A29,1.20
18744A29041,41,7/28/17,,1T4M9SBK,B00099XJXC,48,1E18744-A29,15.84
18744A29042,42,7/28/17,,1T4M9SBK,B00099XJXC,48,1E18744-A29,15.84
18744A29043,43,7/28/17,,1T4M9SBK,B00099XJXC,48,1E18744-A29,15.84
18744A29044,44,7/28/17,,1T4M9SBK,B00099XJXC,48,1E18744-A29,15.84
18744A29045,45,7/28/17,,1T4M9SBK,B00099XJXC,48,1E18744-A29,15.84
18744A29046,46,7/28/17,,1T4M9SBK,B00099XJXC,48,1E18744-A29,15.84
18744A29047,47,7/28/17,,1T4M9SBK,B00099XJXC,48,1E18744-A29,15.84
18744A29048,48,7/28/17,,1T4M9SBK,B00099XJXC,48,1E18744-A29,15.84
18744A29049,49,7/28/17,,1T4M9SBK,B00099XJXC,48,1E18744-A29,15.84
18744A29050,50,7/28/17,,1T4M9SBK,B00099XJXC,48,1E18744-A29,15.84
18744A29051,51,7/28/17,,1T4M9SBK,B000GCI9NM,24,1E18744-A29,6.00
18798A29038,38,7/28/17,,4L2CINBX,B00126LXNO,72,1E18798-A29,23.76
18798A29039,39,7/28/17,,4L2CINBX,B00126LXNO,72,1E18798-A29,23.76
18798A29040,40,7/28/17,,4L2CINBX,B00126LXNO,72,1E18798-A29,23.76
18798A29041,41,7/28/17,,4L2CINBX,B00126LXNO,72,1E18798-A29,23.76
18751A29071,71,7/28/17,,1Y7OH95A,B00126LXNO,72,1E18751-A29,23.76
18751A29072,72,7/28/17,,1Y7OH95A,B00126LXNO,72,1E18751-A29,23.76
18751A29073,73,7/28/17,,1Y7OH95A,B00126LXNO,72,1E18751-A29,23.76
18806A29042,42,7/28/17,,4S5LSBAC,B00126LXNO,72,1E18806-A29,23.76
18806A29043,43,7/28/17,,4S5LSBAC,B00126LXNO,48,1E18806-A29,15.84
18798A29042,42,7/28/17,,4L2CINBX,B001THDDFC,48,1E18798-A29,9.60
18806A29044,44,7/28/17,,4S5LSBAC,B000GG1S5O,12,1E18806-A29,0.00
18751A29074,74,7/28/17,,1Y7OH95A,B001THDDFC,12,1E18751-A29,2.40
18751A29074,74,7/28/17,,1Y7OH95A,B00FPTF5ZG,6,1E18751-A29,0.30
18751A29074,74,7/28/17,,1Y7OH95A,B00NAG7AF4,5,1E18751-A29,0.50
18751A29074,74,7/28/17,,1Y7OH95A,B009K6Z4SI,24,1E18751-A29,0.00
18751A29074,74,7/28/17,,1Y7OH95A,B000GCL2WC,34,1E18751-A29,9.52
18798A29043,43,7/28/17,,4L2CINBX,B002AQRICU,10,1E18798-A29,10.50
18751A29075,75,7/28/17,,1Y7OH95A,B000ZC0S5A,24,1E18751-A29,0.00
18798A29044,44,7/28/17,,4L2CINBX,B000ZC0S5A,24,1E18798-A29,0.00
18744A29052,52,7/28/17,,1T4M9SBK,B00164E8TI,12,1E18744-A29,42.00
18800A29009,9,7/28/17,,4L2CINBX,B00028Q8WO,12,1E18800-A29,0.00
18800A29009,9,7/28/17,,4L2CINBX,B00VA18H80,24,1E18800-A29,0.00
18800A29009,9,7/28/17,,4L2CINBX,B00WU1OCWO,24,1E18800-A29,10.08
18747A29011,11,7/28/17,,1T4M9SBK,B0014E8QI4,12,1E18747-A29,42.00
18808A29002,2,7/28/17,,4S5LSBAC,B000JILUYI,48,1E18808-A29,24.00
18808A29003,3,7/28/17,,4S5LSBAC,B000JILUYI,48,1E18808-A29,24.00
18824A29002,2,7/28/17,,7A6ROG1M,B001CMZB4U,48,1E18824-A29,24.48
18800A29010,10,7/28/17,,4L2CINBX,B06XDC5FXV,24,1E18800-A29,29.52
18808A29004,4,7/28/17,,4S5LSBAC,B000JILUYI,20,1E18808-A29,10.00
18751A29076,76,7/28/17,,1Y7OH95A,B00KCEKKPO,72,1E18751-A29,24.48
18751A29077,77,7/28/17,,1Y7OH95A,B00KCEKKPO,72,1E18751-A29,24.48
18751A29078,78,7/28/17,,1Y7OH95A,B00KCEKKPO,41,1E18751-A29,13.94
18798A29045,45,7/28/17,,4L2CINBX,B00C6WT14G,6,1E18798-A29,13.80
18798A29046,46,7/28/17,,4L2CINBX,B00C6WT14G,6,1E18798-A29,13.80
18806A29045,45,7/28/17,,4S5LSBAC,B00C6WT14G,6,1E18806-A29,13.80
18806A29046,46,7/28/17,,4S5LSBAC,B00C6WT14G,6,1E18806-A29,13.80
18798A29047,47,7/28/17,,4L2CINBX,B00NAG7AF4,211,1E18798-A29,21.10
18744A29053,53,7/28/17,,1T4M9SBK,B000SOLBU6,4,1E18744-A29,34.40
18744A29054,54,7/28/17,,1T4M9SBK,B000SOLBU6,4,1E18744-A29,34.40
18744A29055,55,7/28/17,,1T4M9SBK,B000SOLBU6,4,1E18744-A29,34.40
18744A29056,56,7/28/17,,1T4M9SBK,B000SOLBU6,4,1E18744-A29,34.40
18744A29057,57,7/28/17,,1T4M9SBK,B000SOLBU6,4,1E18744-A29,34.40
18744A29058,58,7/28/17,,1T4M9SBK,B000SOLBU6,4,1E18744-A29,34.40
18744A29059,59,7/28/17,,1T4M9SBK,B000SOLBU6,4,1E18744-A29,34.40
18744A29060,60,7/28/17,,1T4M9SBK,B000SOLBU6,4,1E18744-A29,34.40
18744A29061,61,7/28/17,,1T4M9SBK,B000SOLBU6,4,1E18744-A29,34.40
18744A29062,62,7/28/17,,1T4M9SBK,B000SOLBU6,4,1E18744-A29,34.40
18744A29063,63,7/28/17,,1T4M9SBK,B000SOLBU6,4,1E18744-A29,34.40
18744A29064,64,7/28/17,,1T4M9SBK,B000SOLBU6,4,1E18744-A29,34.40
18744A29065,65,7/28/17,,1T4M9SBK,B000SOLBU6,4,1E18744-A29,34.40
18744A29066,66,7/28/17,,1T4M9SBK,B000SOLBU6,4,1E18744-A29,34.40
18744A29067,67,7/28/17,,1T4M9SBK,B000SOLBU6,4,1E18744-A29,34.40
18744A29068,68,7/28/17,,1T4M9SBK,B000SOLBU6,4,1E18744-A29,34.40
18744A29069,69,7/28/17,,1T4M9SBK,B000SOLBU6,4,1E18744-A29,34.40
18751A29079,79,7/28/17,,1Y7OH95A,B00NAG7AF4,216,1E18751-A29,21.60
18751A29080,80,7/28/17,,1Y7OH95A,B004FNKHO2,96,1E18751-A29,26.88
18751A29081,81,7/28/17,,1Y7OH95A,B004FNKHO2,12,1E18751-A29,3.36
18751A29081,81,7/28/17,,1Y7OH95A,B000GCLTVG,84,1E18751-A29,0.00
18751A29081,81,7/28/17,,1Y7OH95A,B000GCIAQS,12,1E18751-A29,1.80
18732A29029,29,7/28/17,,1MHKL13I,B00KCEKKPO,61,1E18732-A29,20.74
18798A29048,48,7/28/17,,4L2CINBX,B004FNKHO2,72,1E18798-A29,20.16
18798A29049,49,7/28/17,,4L2CINBX,B004FNKHO2,12,1E18798-A29,3.36
18798A29049,49,7/28/17,,4L2CINBX,B000GCLTVG,46,1E18798-A29,0.00
18798A29049,49,7/28/17,,4L2CINBX,B0010WPOHG,12,1E18798-A29,0.00
18798A29049,49,7/28/17,,4L2CINBX,B0011DQMNY,19,1E18798-A29,0.95
18798A29049,49,7/28/17,,4L2CINBX,B004FI3QBI,25,1E18798-A29,8.75
18747A29012,12,7/28/17,,1T4M9SBK,B000NHTIJY,11,1E18747-A29,2.86
18747A29012,12,7/28/17,,1T4M9SBK,B00187REVW,21,1E18747-A29,41.58
18747A29012,12,7/28/17,,1T4M9SBK,B000KNP55C,19,1E18747-A29,12.35
18747A29012,12,7/28/17,,1T4M9SBK,B0018HLGU2,1,1E18747-A29,2.43
18744A29070,70,7/28/17,,1T4M9SBK,B00MFHDOXQ,34,1E18744-A29,11.56
18732A29030,30,7/28/17,,1MHKL13I,B004FNKHO2,48,1E18732-A29,13.44
18732A29030,30,7/28/17,,1MHKL13I,B000GCLTVG,39,1E18732-A29,0.00
18732A29030,30,7/28/17,,1MHKL13I,B003YFPB5W,24,1E18732-A29,1.20
18732A29030,30,7/28/17,,1MHKL13I,B000UUGZJU,12,1E18732-A29,0.60
18806A29047,47,7/28/17,,4S5LSBAC,B004FNKHO2,48,1E18806-A29,13.44
18806A29047,47,7/28/17,,4S5LSBAC,B000GCLTVG,52,1E18806-A29,0.00
18806A29047,47,7/28/17,,4S5LSBAC,B00KCEKKPO,23,1E18806-A29,7.82
18744A29071,71,7/28/17,,1T4M9SBK,B00099XJXC,72,1E18744-A29,23.76
18744A29072,72,7/28/17,,1T4M9SBK,B00099XJXC,72,1E18744-A29,23.76
18744A29073,73,7/28/17,,1T4M9SBK,B00099XJXC,72,1E18744-A29,23.76
18744A29074,74,7/28/17,,1T4M9SBK,B000Q65XVY,30,1E18744-A29,33.00
18744A29075,75,7/28/17,,1T4M9SBK,B000Q65XVY,30,1E18744-A29,33.00
18798A29050,50,7/28/17,,4L2CINBX,B009K6Z4SI,48,1E18798-A29,0.00
18798A29051,51,7/28/17,,4L2CINBX,B00KCEKKPO,72,1E18798-A29,24.48
18798A29052,52,7/28/17,,4L2CINBX,B00KCEKKPO,72,1E18798-A29,24.48
18778A29005,5,7/28/17,,3CG6GBHR,B000GCLTVG,43,1E18778-A29,0.00
18778A29005,5,7/28/17,,3CG6GBHR,B000GCIAQS,24,1E18778-A29,3.60
18778A29005,5,7/28/17,,3CG6GBHR,B001BJ6OCM,30,1E18778-A29,0.60
18747A29013,13,7/28/17,,1T4M9SBK,B0013Z9EBC,7,1E18747-A29,7.70
18806A29048,48,7/28/17,,4S5LSBAC,B00KCEKKPO,72,1E18806-A29,24.48
18747A29014,14,7/28/17,,1T4M9SBK,B000YQEBPA,12,1E18747-A29,8.40
18747A29014,14,7/28/17,,1T4M9SBK,B0027ACDSI,12,1E18747-A29,10.20
18747A29014,14,7/28/17,,1T4M9SBK,B000XZXPFO,6,1E18747-A29,2.40
18798A29053,53,7/28/17,,4L2CINBX,B000GCL2WC,60,1E18798-A29,16.80
18751A29082,82,7/28/17,,1Y7OH95A,B003YFPB5W,144,1E18751-A29,7.20
18751A29083,83,7/28/17,,1Y7OH95A,B003YFPB5W,144,1E18751-A29,7.20
18751A29084,84,7/28/17,,1Y7OH95A,B003YFPB5W,144,1E18751-A29,7.20
18806A29049,49,7/28/17,,4S5LSBAC,B00FW2BR0S,12,1E18806-A29,4.20
18806A29049,49,7/28/17,,4S5LSBAC,B001BJ6OCM,26,1E18806-A29,0.52
18806A29049,49,7/28/17,,4S5LSBAC,B00O08UXMS,6,1E18806-A29,0.12
18798A29054,54,7/28/17,,4L2CINBX,B00HTIUFEW,108,1E18798-A29,15.12
18798A29055,55,7/28/17,,4L2CINBX,B00HTIUFEW,108,1E18798-A29,15.12
18800A29011,11,7/28/17,,4L2CINBX,B0005YX1BG,21,1E18800-A29,0.00
18800A29011,11,7/28/17,,4L2CINBX,B00F9WH2EG,12,1E18800-A29,0.00
18806A29050,50,7/28/17,,4S5LSBAC,B00S4RT9WG,36,1E18806-A29,0.00
18732A29031,31,7/28/17,,1MHKL13I,B00126LXNO,24,1E18732-A29,7.92
18732A29031,31,7/28/17,,1MHKL13I,B0013T825C,8,1E18732-A29,0.40
18732A29031,31,7/28/17,,1MHKL13I,B00B6QWZPU,10,1E18732-A29,0.00
18732A29031,31,7/28/17,,1MHKL13I,B001QJ2ZQG,12,1E18732-A29,0.00
18744A29076,76,7/28/17,,1T4M9SBK,B00027441C,168,1E18744-A29,84.00
18798A29056,56,7/28/17,,4L2CINBX,B00822AM9M,12,1E18798-A29,7.20
18798A29056,56,7/28/17,,4L2CINBX,B0013T825C,20,1E18798-A29,1.00
18800A29012,12,7/28/17,,4L2CINBX,B00F9WH2EG,12,1E18800-A29,0.00
18800A29012,12,7/28/17,,4L2CINBX,B0001CVDZI,12,1E18800-A29,0.00
18800A29012,12,7/28/17,,4L2CINBX,B00C2RIAU6,5,1E18800-A29,1.55
18751A29085,85,7/28/17,,1Y7OH95A,B00443AN92,12,1E18751-A29,9.60
18751A29086,86,7/28/17,,1Y7OH95A,B00443AN92,12,1E18751-A29,9.60
18751A29087,87,7/28/17,,1Y7OH95A,B00443AN92,12,1E18751-A29,9.60
18751A29088,88,7/28/17,,1Y7OH95A,B00443AN92,12,1E18751-A29,9.60
18751A29089,89,7/28/17,,1Y7OH95A,B00443AN92,12,1E18751-A29,9.60
18798A29057,57,7/28/17,,4L2CINBX,B00HTIUFEW,36,1E18798-A29,5.04
18798A29057,57,7/28/17,,4L2CINBX,B001QJ2ZQG,3,1E18798-A29,0.00
18798A29057,57,7/28/17,,4L2CINBX,B000NJZKNA,18,1E18798-A29,2.70
18798A29057,57,7/28/17,,4L2CINBX,B000GG16QA,10,1E18798-A29,4.50
18751A29090,90,7/28/17,,1Y7OH95A,B00JGU5CB2,12,1E18751-A29,0.00
18751A29091,91,7/28/17,,1Y7OH95A,B00JGU5CB2,12,1E18751-A29,0.00
18800A29013,13,7/28/17,,4L2CINBX,B00161FSZY,36,1E18800-A29,21.24
18800A29014,14,7/28/17,,4L2CINBX,B00161FSZY,36,1E18800-A29,21.24
18800A29015,15,7/28/17,,4L2CINBX,B00161FSZY,36,1E18800-A29,21.24
18751A29092,92,7/28/17,,1Y7OH95A,B001QJ2ZQG,24,1E18751-A29,0.00
18798A29058,58,7/28/17,,4L2CINBX,B001QJ2ZQG,24,1E18798-A29,0.00
18744A29077,77,7/28/17,,1T4M9SBK,B000GCI9NM,24,1E18744-A29,6.00
18744A29078,78,7/28/17,,1T4M9SBK,B000N5S0RC,24,1E18744-A29,0.00
18751A29093,93,7/28/17,,1Y7OH95A,B001QJ2ZQG,24,1E18751-A29,0.00
18751A29094,94,7/28/17,,1Y7OH95A,B007KKUYXG,36,1E18751-A29,0.00
18744A29079,79,7/28/17,,1T4M9SBK,B000GG16QA,60,1E18744-A29,27.00
18744A29080,80,7/28/17,,1T4M9SBK,B000GG16QA,60,1E18744-A29,27.00
18744A29081,81,7/28/17,,1T4M9SBK,B000GG16QA,60,1E18744-A29,27.00
18744A29082,82,7/28/17,,1T4M9SBK,B000GG16QA,60,1E18744-A29,27.00
18744A29083,83,7/28/17,,1T4M9SBK,B001K4IJQC,120,1E18744-A29,42.00
18747A29015,15,7/28/17,,1T4M9SBK,B0008G1ZRS,36,1E18747-A29,22.32
18751A29095,95,7/28/17,,1Y7OH95A,B00ANL4W50,72,1E18751-A29,7.20
18751A29095,95,7/28/17,,1Y7OH95A,B0010WPOHG,12,1E18751-A29,0.00
18751A29095,95,7/28/17,,1Y7OH95A,B000GG15UM,12,1E18751-A29,0.00
18751A29095,95,7/28/17,,1Y7OH95A,B000GGL2JQ,24,1E18751-A29,3.60
18806A29051,51,7/28/17,,4S5LSBAC,B00ANL4W50,72,1E18806-A29,7.20
18806A29051,51,7/28/17,,4S5LSBAC,B000GG15UM,12,1E18806-A29,0.00
18806A29051,51,7/28/17,,4S5LSBAC,B00C5RKBVO,20,1E18806-A29,12.00
18798A29059,59,7/28/17,,4L2CINBX,B00HTIUFEW,108,1E18798-A29,15.12
18798A29060,60,7/28/17,,4L2CINBX,B00HTIUFEW,108,1E18798-A29,15.12
18798A29061,61,7/28/17,,4L2CINBX,B00HTIUFEW,36,1E18798-A29,5.04
18798A29061,61,7/28/17,,4L2CINBX,B000GGM1CI,24,1E18798-A29,6.00
18744A29084,84,7/28/17,,1T4M9SBK,B009135I40,12,1E18744-A29,22.20
18744A29085,85,7/28/17,,1T4M9SBK,B0011DQMNY,17,1E18744-A29,0.85
18744A29085,85,7/28/17,,1T4M9SBK,B0046X70J6,128,1E18744-A29,6.40
18747A29016,16,7/28/17,,1T4M9SBK,B01B16ITHM,12,1E18747-A29,6.00
18798A29062,62,7/28/17,,4L2CINBX,B0087GQFVC,4,1E18798-A29,4.40
18798A29063,63,7/28/17,,4L2CINBX,B0087GQFVC,4,1E18798-A29,4.40
18798A29064,64,7/28/17,,4L2CINBX,B0087GQFVC,4,1E18798-A29,4.40
18798A29065,65,7/28/17,,4L2CINBX,B0087GQFVC,4,1E18798-A29,4.40
18798A29066,66,7/28/17,,4L2CINBX,B0087GQFVC,4,1E18798-A29,4.40
18798A29067,67,7/28/17,,4L2CINBX,B0087GQFVC,4,1E18798-A29,4.40
18798A29068,68,7/28/17,,4L2CINBX,B0087GQFVC,4,1E18798-A29,4.40
